"","Emergency","ApplyLeadTime","STG","Service","DIA","Length","Pass","Sch","Material","Weight","MemberCount","JointCount","Making_Co","MakingLT"
"290","0","정상","40","WD",3,5034,"A","S-10S","SS",4010,5,4,"삼성중공업(주)거제",37
"291","0","정상","3B","CDD",6,2640,"A","S-10S","SS",19661,4,3,"삼성중공업(주)거제",21
"292","0","정상","3B","CDD",6,4638,"A","S-10S","SS",5137,2,1,"성일",49
"293","0","정상","3B","CDD",6,4638,"A","S-10S","SS",5137,2,1,"성일",49
"294","1","정상","40","FWH",6,4638,"A","S-10S","SS",1792,6,5,"건일산업(주)",30
"295","0","정상","40","AI",2,4638,"A","S-80","CS",15338,1,0,"(주)성광테크",37
"296","0","정상","50","N",2,1668,"A","S-80","CS",9131,3,1,"(주)성광테크",35
"297","0","정상","40","WM",2,4638,"A","S-160","CS",19635,2,1,"성일SIM함안공장",38
"298","0","정상","40","CDM",3,4638,"A","S-80","CS",21854,3,2,"해승케이피피",65
"299","0","정상","40","DA",3,3383,"A","S-80","CS",20028,5,4,"해승케이피피",64
"300","0","정상","40","PA",3,3383,"A","S-80","CS",20028,5,4,"해승케이피피",65
"301","0","정상","40","PL",3,4638,"A","S-80","CS",21835,2,1,"(주)성광테크",48
"302","0","정상","50","AI",4,1442,"A","S-40","CS",16780,3,1,"성일SIM함안공장",46
"303","0","정상","40","PL",4,4638,"A","S-40","CS",1736,2,1,"해승케이피피",66
"304","0","정상","50","AU",2,1668,"A","S-80","CS",9131,3,1,"(주)성광테크",37
"305","0","정상","40","AU",2,4638,"A","S-80","CS",15338,1,0,"(주)성광테크",37
"306","0","정상","40","CDW",2,136,"A","S-160","CS",10083,5,4,"성일SIM함안공장",58
"307","0","정상","40","CDW",2,3351,"A","S-160","CS",19760,3,2,"성일SIM함안공장",58
"308","0","정상","50","CDW",2,1860,"A","S-160","CS",11606,1,0,"성일SIM함안공장",38
"309","0","정상","40","FGL",2,4639,"A","S-160","CS",20227,5,4,"성일SIM함안공장",40
"310","0","정상","40","HWR",2,4638,"A","S-80","CS",16674,2,1,"(주)성광테크",36
"311","0","정상","40","HWS",2,4638,"A","S-80","CS",16674,2,1,"(주)성광테크",36
"312","0","정상","40","N",2,3350,"A","S-80","CS",16694,7,6,"(주)성광테크",37
"313","0","정상","40","N",2,2920,"A","S-80","CS",15476,6,5,"해승케이피피",66
"314","0","정상","40","CDW",3,2265,"A","S-80","CS",19684,4,3,"성일SIM함안공장",58
"315","0","정상","40","DHW",3,1,"A","S-40","CS",17764,6,5,"성일SIM함안공장",68
"316","0","정상","40","DHW",3,1,"A","S-40","CS",21101,9,8,"성일SIM함안공장",40
"317","0","정상","40","MT",4,1047,"A","S-40","CS",6660,4,3,"성일SIM함안공장",46
"318","0","정상","40","MT",4,1047,"A","S-40","CS",6616,3,2,"성일SIM함안공장",46
"319","0","정상","40","MT",4,1171,"A","S-40","CS",17897,5,4,"성일SIM함안공장",46
"320","0","정상","40","FWH",6,4501,"A","S-40","CS",5650,2,1,"성일SIM함안공장",46
"321","0","정상","50","FWH",6,1860,"A","S-40","CS",20109,1,0,"성일SIM함안공장",33
"322","0","정상","40","PA",6,1040,"A","S-40","CS",12032,1,0,"성일SIM함안공장",33
"323","0","정상","40","PA",6,3031,"A","S-40","CS",4155,5,4,"성일SIM함안공장",58
"324","0","정상","40","PA",6,4127,"A","S-40","CS",5179,3,2,"성일SIM함안공장",47
"325","0","정상","40","CI",1.5,1924,"A","S-XXS","SS",15327,4,3,"삼성중공업(주)거제",67
"326","0","정상","50","CI",1.5,1722,"A","S-XXS","SS",9430,1,0,"삼성중공업(주)거제",24
"327","0","정상","40","CT",1.5,1924,"A","S-XXS","SS",15327,4,3,"삼성중공업(주)거제",68
"328","0","정상","50","CT",1.5,1722,"A","S-XXS","SS",9430,1,0,"삼성중공업(주)거제",24
"329","0","정상","40","MT",1.5,1924,"A","S-XXS","SS",15210,4,3,"삼성중공업(주)거제",58
"330","0","정상","50","MT",1.5,1786,"A","S-XXS","SS",9620,1,0,"삼성중공업(주)거제",24
"331","0","정상","40","PW",2,4638,"A","S-10S","SS",8858,1,0,"삼성중공업(주)거제",24
"332","0","정상","40","WD",2,4638,"A","S-10S","SS",8858,1,0,"삼성중공업(주)거제",24
"333","0","정상","40","WD",3,4638,"A","S-10S","SS",15525,3,2,"삼성중공업(주)거제",37
"334","0","정상","40","WD",2,2920,"A","S-10S","SS",10253,6,5,"성일",44
"335","0","정상","50","WD",2,1289,"A","S-10S","SS",20467,1,0,"삼성중공업(주)거제",24
"336","0","정상","40","WD",3,4173,"A","S-10S","SS",14718,3,2,"삼성중공업(주)거제",37
"337","0","정상","40","DM",2,4638,"A","S-10S","SS",8858,1,0,"삼성중공업(주)거제",24
"338","0","정상","40","FWL",2,4638,"A","S-10S","SS",10521,3,2,"삼성중공업(주)거제",37
"339","0","정상","40","CM",3,1407,"A","S-XXS","SS",4095,8,7,"삼성중공업(주)거제",37
"340","0","정상","50","CM",3,1613,"A","S-XXS","SS",19538,1,0,"삼성중공업(주)거제",24
"341","0","정상","3B","AI",2,2922,"A","S-80","CS",13878,5,4,"성일SIM함안공장",25
"342","0","정상","3B","AU",2,4049,"A","S-80","CS",16840,4,3,"성일SIM함안공장",25
"343","0","정상","3B","AU",2,4638,"A","S-80","CS",17560,4,3,"성일SIM함안공장",25
"344","0","정상","3B","AU",2,2299,"A","S-80","CS",18342,7,6,"성일SIM함안공장",36
"345","0","정상","3B","AU",2,4638,"A","S-80","CS",17395,3,2,"성일SIM함안공장",25
"346","0","정상","3B","AU",2,4638,"A","S-80","CS",18346,4,3,"성일SIM함안공장",25
"347","0","정상","3B","AU",2,2744,"A","S-80","CS",15625,9,8,"성일SIM함안공장",25
"348","0","정상","3B","AU",2,3217,"A","S-80","CS",14893,5,4,"성일SIM함안공장",36
"349","0","정상","50","HWR",2,3403,"A","S-80","CS",13775,3,2,"성일SIM함안공장",36
"350","0","정상","50","HWS",2,3443,"A","S-80","CS",13844,3,2,"성일SIM함안공장",36
"351","0","정상","3B","N",2,3612,"A","S-80","CS",17238,10,6,"성일SIM함안공장",36
"352","0","정상","3B","N",2,1188,"A","S-80","CS",7637,3,2,"성일SIM함안공장",25
"353","0","정상","3B","N",2,2305,"A","S-80","CS",14455,9,8,"성일SIM함안공장",25
"354","0","정상","3B","N",2,4182,"A","S-80","CS",17645,6,5,"성일SIM함안공장",25
"355","0","정상","3B","N",2,4638,"A","S-80","CS",17589,3,2,"성일SIM함안공장",25
"356","0","정상","3B","N",2,1521,"A","S-80","CS",17381,9,8,"성일SIM함안공장",36
"357","0","정상","3B","N",2,4638,"A","S-80","CS",18706,4,3,"성일SIM함안공장",36
"358","0","정상","3B","N",2,3147,"A","S-80","CS",18988,11,10,"성일SIM함안공장",36
"359","0","정상","3B","N",2,4638,"A","S-80","CS",18511,4,3,"성일SIM함안공장",36
"360","0","정상","3B","N",2,2618,"A","S-80","CS",13288,5,4,"성일SIM함안공장",25
"361","0","정상","3B","N",2,3609,"A","S-80","CS",17167,11,7,"성일SIM함안공장",50
"362","0","정상","3B","N",2,1501,"A","S-80","CS",8661,3,2,"성일SIM함안공장",25
"363","0","정상","3B","PL",2,4479,"A","S-160","CS",19989,5,4,"성일SIM함안공장",25
"364","0","정상","3B","WM",2,844,"A","S-160","CS",17596,7,6,"성일SIM함안공장",36
"365","0","정상","50","MT",4,3284,"A","S-40","CS",21857,5,4,"성일SIM함안공장",36
"366","0","정상","40","PL",4,889,"A","S-40","CS",15102,6,5,"성일SIM함안공장",50
"367","1","정상","3B","FGL",2,4638,"A","S-160","CS",1984,6,5,"건일산업(주)",42
"368","0","정상","3B","FGL",2,4638,"A","S-160","CS",20090,3,2,"성일SIM함안공장",25
"369","0","정상","3B","FGL",2,4638,"A","S-160","CS",20714,4,3,"성일SIM함안공장",25
"370","1","정상","3B","FGL",2,4638,"A","S-160","CS",19829,3,2,"건일산업(주)",32
"371","1","정상","3B","FGL",2,4639,"A","S-160","CS",20674,4,3,"건일산업(주)",22
"372","1","정상","3B","FGL",2,4028,"A","S-160","CS",18792,3,2,"건일산업(주)",32
"373","0","정상","40","CDM",3,151,"A","S-80","CS",12084,6,5,"성일SIM함안공장",50
"374","0","정상","3B","DA",3,1279,"A","S-80","CS",19559,6,5,"성일SIM함안공장",50
"375","0","정상","3B","DA",3,1407,"A","S-80","CS",16822,4,3,"성일SIM함안공장",36
"376","1","정상","3B","DA",3,5250,"A","S-80","CS",12669,5,4,"건일산업(주)",26
"377","0","정상","3B","DA",3,4483,"A","S-80","CS",21554,1,0,"성일SIM함안공장",24
"378","0","정상","3B","DA",3,4483,"A","S-80","CS",21554,1,0,"성일SIM함안공장",24
"379","0","정상","3B","DA",3,4044,"A","S-80","CS",20173,1,0,"성일SIM함안공장",24
"380","0","정상","3B","PA",3,1279,"A","S-80","CS",18801,6,5,"성일SIM함안공장",50
"381","0","정상","3B","PA",3,1407,"A","S-80","CS",17007,4,3,"성일SIM함안공장",36
"382","1","정상","3B","PA",3,16,"A","S-80","CS",13590,5,4,"건일산업(주)",37
"383","0","정상","3B","PA",3,4274,"A","S-80","CS",20865,1,0,"성일SIM함안공장",24
"384","0","정상","3B","PA",3,4483,"A","S-80","CS",21554,1,0,"성일SIM함안공장",24
"385","0","정상","3B","PA",3,4144,"A","S-80","CS",20670,1,0,"성일SIM함안공장",25
"386","0","정상","3B","AI",4,1047,"A","S-40","CS",8142,5,4,"성일SIM함안공장",36
"387","0","정상","3B","AI",4,1047,"A","S-40","CS",7817,7,6,"성일SIM함안공장",36
"388","0","정상","3B","AI",4,1033,"A","S-40","CS",6672,5,4,"성일SIM함안공장",36
"389","0","정상","3B","AI",4,5223,"A","S-40","CS",9866,3,2,"성일SIM함안공장",36
"390","0","정상","3B","FWL",4,1033,"A","S-40","CS",5641,1,0,"성일SIM함안공장",25
"391","0","정상","3B","FWL",4,1047,"A","S-40","CS",6174,1,0,"성일SIM함안공장",25
"392","0","정상","3B","FWL",4,1047,"A","S-40","CS",6174,1,0,"성일SIM함안공장",25
"393","1","정상","3B","PM",4,4360,"A","S-40","CS",4163,8,7,"건일산업(주)",26
"394","0","정상","3B","PM",4,5153,"A","S-40","CS",5117,4,3,"성일SIM함안공장",36
"395","0","정상","3B","CWR",6,4638,"A","S-40","CS",8998,5,4,"성일SIM함안공장",25
"396","1","정상","3B","CWR",6,861,"A","S-40","CS",2986,5,4,"건일산업(주)",37
"397","0","정상","3B","CWS",6,861,"A","S-40","CS",2508,4,3,"성일SIM함안공장",25
"398","0","정상","3B","CWS",6,504,"A","S-40","CS",18519,3,2,"성일SIM함안공장",25
"399","1","정상","40","VA",6,1,"A","S-40","CS",9361,6,5,"(주)성광테크",24
"400","1","정상","50","VA",6,1,"A","S-40","CS",9362,6,5,"(주)성광테크",48
"401","1","정상","3B","WM",6,4001,"A","S-80","CS",8923,2,1,"건일산업(주)",24
"402","1","정상","3B","WM",6,1006,"A","S-80","CS",16755,6,5,"건일산업(주)",37
"403","1","정상","3B","WM",6,1051,"A","S-80","CS",16910,3,2,"건일산업(주)",39
"404","1","최소","50","AI",0.75,1023,"A","S-80","CS",14,1,0,"건일산업(주)",6
"405","1","최소","50","AU",0.75,1023,"A","S-80","CS",14,1,0,"건일산업(주)",6
"406","1","최소","50","N",0.75,1023,"A","S-80","CS",14,1,0,"건일산업(주)",6
"407","1","최소","50","N",0.75,1023,"A","S-80","CS",14,1,0,"건일산업(주)",6
"408","0","정상","3B","CI",1.5,2343,"A","S-XXS","SS",14465,4,3,"삼성중공업(주)거제",51
"409","0","정상","3B","CI",1.5,1670,"A","S-XXS","SS",15230,6,5,"삼성중공업(주)거제",51
"410","0","정상","3B","CT",1.5,2520,"A","S-XXS","SS",14862,4,3,"삼성중공업(주)거제",58
"411","0","정상","3B","CT",1.5,1809,"A","S-XXS","SS",15494,6,5,"삼성중공업(주)거제",58
"412","0","정상","3B","MT",1.5,1751,"A","S-XXS","SS",13032,5,4,"삼성중공업(주)거제",51
"413","0","정상","3B","MT",1.5,1524,"A","S-XXS","SS",14755,5,4,"삼성중공업(주)거제",65
"414","0","정상","3B","DM",2,3696,"A","S-10S","SS",10397,7,6,"삼성중공업(주)거제",39
"415","0","정상","3B","PW",2,3487,"A","S-10S","SS",8663,4,3,"삼성중공업(주)거제",52
"416","0","정상","3B","PW",2,1975,"A","S-10S","SS",3781,4,3,"삼성중공업(주)거제",39
"417","0","정상","3B","PW",2,1281,"A","S-10S","SS",8047,8,4,"삼성중공업(주)거제",66
"418","0","정상","3B","WD",3,2933,"A","S-10S","SS",13634,8,4,"삼성중공업(주)거제",59
"419","0","정상","3B","WD",3,2773,"A","S-10S","SS",9258,2,1,"삼성중공업(주)거제",66
"420","0","정상","3B","WD",3,2933,"A","S-10S","SS",13634,8,4,"삼성중공업(주)거제",66
"421","0","정상","50","WD",3,3396,"A","S-10S","SS",10704,2,1,"삼성중공업(주)거제",39
"422","0","정상","30","WD",2,3342,"A","S-10S","SS",14213,0,0,"삼성중공업(주)거제",66
"423","0","정상","50","FWH",6,4098,"A","S-10S","SS",20652,3,2,"삼성중공업(주)거제",39
"424","0","정상","3B","PW",0.75,3887,"A","S-80S","SS",1199,3,2,"삼성중공업(주)거제",73
"425","1","정상","3B","PW",0.75,4536,"A","S-80S","SS",16259,3,2,"삼성중공업(주)거제",48
"426","1","정상","3B","DM",2,2825,"A","S-10S","SS",14393,7,6,"삼성중공업(주)거제",22
"427","1","정상","3B","DM",2,2879,"A","S-10S","SS",11586,5,4,"건일산업(주)",46
"428","1","정상","3B","DM",2,4638,"A","S-10S","SS",13361,5,4,"건일산업(주)",36
"429","1","정상","3B","DM",2,3833,"A","S-10S","SS",14971,9,8,"삼성중공업(주)거제",22
"430","0","정상","3B","DM",0.75,4961,"A","S-80S","SS",959,2,1,"삼성중공업(주)거제",52
"431","0","정상","3B","DM",2,50,"A","S-10S","SS",21247,5,4,"삼성중공업(주)거제",66
"432","0","정상","3B","FWL",2,1882,"A","S-10S","SS",6328,7,6,"삼성중공업(주)거제",73
"433","0","정상","3B","FWL",2,4457,"A","S-10S","SS",13650,7,6,"삼성중공업(주)거제",52
"434","1","정상","3B","FWL",2,2879,"A","S-10S","SS",10489,5,4,"건일산업(주)",47
"435","1","정상","3B","FWL",2,4638,"A","S-10S","SS",10117,3,2,"건일산업(주)",37
"436","0","정상","3B","FWL",2,4638,"A","S-10S","SS",10608,3,2,"삼성중공업(주)거제",39
"437","0","정상","3B","FWL",2,4638,"A","S-10S","SS",12638,5,4,"삼성중공업(주)거제",39
"438","0","정상","3B","PW",2,1587,"A","S-10S","SS",2762,2,1,"삼성중공업(주)거제",66
"439","0","정상","3B","PW",2,4638,"A","S-10S","SS",8858,1,0,"삼성중공업(주)거제",39
"440","0","정상","3B","PW",2,4638,"A","S-10S","SS",8858,1,0,"삼성중공업(주)거제",39
"441","0","정상","3B","PW",2,3819,"A","S-10S","SS",10834,8,7,"삼성중공업(주)거제",59
"442","0","정상","3B","WD",2,2912,"A","S-10S","SS",8682,7,6,"삼성중공업(주)거제",52
"443","0","정상","3B","WD",3,3699,"A","S-10S","SS",16616,9,8,"삼성중공업(주)거제",59
"444","0","정상","3B","WD",3,4638,"A","S-10S","SS",17756,7,6,"삼성중공업(주)거제",39
"445","0","정상","3B","WD",3,4528,"A","S-10S","SS",16696,7,6,"삼성중공업(주)거제",53
"446","1","정상","3B","WD",3,4457,"A","S-10S","SS",15584,7,6,"삼성중공업(주)거제",34
"447","0","정상","3B","WD",3,4638,"A","S-10S","SS",17275,5,4,"삼성중공업(주)거제",39
"448","0","정상","3B","WD",3,4322,"A","S-10S","SS",15611,4,3,"삼성중공업(주)거제",59
"449","1","정상","3B","WD",2,3342,"A","S-10S","SS",8361,4,3,"건일산업(주)",36
"450","0","정상","3B","HWR",2,2744,"A","S-80","CS",16763,7,6,"(주)성광테크",49
"451","0","정상","40","HWR",2,1811,"A","S-80","CS",15224,8,5,"(주)성광테크",49
"452","0","정상","40","HWS",2,854,"A","S-80","CS",9718,7,4,"(주)성광테크",37
"453","0","정상","3B","HWS",2,2653,"A","S-80","CS",16859,7,6,"(주)성광테크",48
"454","0","정상","50","PL",2,1177,"A","S-160","CS",8897,2,1,"성일SIM함안공장",41
"455","0","정상","3B","PL",2,2244,"A","S-160","CS",19136,8,7,"성일SIM함안공장",44
"456","0","정상","50","PL",3,4638,"A","S-80","CS",21835,2,1,"성일SIM함안공장",34
"457","0","정상","50","MT",4,4638,"A","S-40","CS",1736,2,1,"성일SIM함안공장",44
"458","1","정상","50","PM",4,1355,"A","S-40","CS",21998,11,10,"성일SIM함안공장",31
"459","0","정상","50","FWH",6,4638,"A","S-10S","SS",20798,1,0,"삼성중공업(주)거제",24
"460","0","정상","50","PCW",2,2681,"A","S-10S","SS",6449,4,3,"삼성중공업(주)거제",43
"461","0","정상","40","PL",2,3473,"A","S-160","CS",17385,4,3,"성일SIM함안공장",30
"462","0","정상","40","PL",3,3258,"A","S-80","CS",19598,4,3,"성일SIM함안공장",76
"463","0","정상","40","MT",4,4094,"A","S-40","CS",21650,4,3,"성일SIM함안공장",48
"464","0","정상","50","VA",6,1,"A","S-40","CS",8596,4,3,"(주)성광테크",38
"465","0","정상","50","PG",6,4638,"A","S-10S","SS",1747,4,3,"삼성중공업(주)거제",32
"466","1","정상","40","FWH",6,3783,"A","S-10S","SS",2488,8,7,"건일산업(주)",22
"467","1","정상","40","FWH",6,4638,"A","S-10S","SS",7780,6,5,"건일산업(주)",24
"468","1","정상","3B","FWH",6,4638,"A","S-10S","SS",6187,7,6,"건일산업(주)",17
"469","0","정상","40","PG",6,494,"A","S-10S","SS",18335,7,6,"삼성중공업(주)거제",31
"470","0","정상","40","PG",6,1900,"A","S-10S","SS",18765,5,4,"삼성중공업(주)거제",32
"471","1","정상","3B","PL",2,56,"A","S-160","CS",3161,2,1,"건일산업(주)",18
"472","1","정상","3B","PL",2,742,"A","S-160","CS",14405,5,4,"건일산업(주)",14
"473","1","정상","50","PL",2,314,"A","S-160","CS",5290,2,1,"건일산업(주)",32
"474","1","정상","50","PL",2,4582,"A","S-160","CS",20545,3,2,"건일산업(주)",28
"475","0","정상","3B","AU",1,3911,"A","S-80","CS",1118,1,0,"(주)성광테크",41
"476","1","정상","3B","PL",2,5223,"A","S-160","CS",12386,8,7,"성일SIM함안공장",29
"477","0","정상","3B","PL",2,2866,"A","S-160","CS",16973,5,4,"(주)성광테크",63
"478","0","정상","40","PL",2,4638,"A","S-160","CS",19024,2,1,"(주)성광테크",41
"479","0","정상","3B","PL",2,2018,"A","S-160","CS",13625,2,1,"(주)성광테크",41
"480","0","정상","3B","PL",2,4638,"A","S-160","CS",19983,3,2,"(주)성광테크",41
"481","1","정상","3B","PL",2,4638,"A","S-160","CS",20722,4,3,"(주)성광테크",15
"482","0","정상","50","PL",2,1780,"A","S-160","CS",10827,1,0,"(주)성광테크",29
"483","0","정상","3B","WM",2,1518,"A","S-160","CS",10728,3,2,"(주)성광테크",41
"484","0","정상","3B","WM",2,2240,"A","S-160","CS",17513,6,5,"(주)성광테크",41
"485","0","정상","3B","WM",2,4273,"A","S-160","CS",19540,3,2,"(주)성광테크",41
"486","0","정상","3B","WM",2,4638,"A","S-160","CS",20722,4,3,"(주)성광테크",41
"487","0","정상","50","WM",2,1772,"A","S-160","CS",10804,1,0,"(주)성광테크",29
"488","0","정상","50","WM",2,1539,"A","S-160","CS",10836,3,2,"(주)성광테크",63
"489","0","정상","50","WM",2,3067,"A","S-160","CS",20451,4,2,"(주)성광테크",41
"490","0","정상","3B","CDM",3,2640,"A","S-80","CS",17151,1,0,"(주)성광테크",29
"491","0","정상","3B","CDM",3,4373,"A","S-80","CS",21024,1,0,"(주)성광테크",29
"492","1","정상","3B","CDM",3,4373,"A","S-80","CS",21713,3,2,"(주)성광테크",30
"493","0","정상","50","CDM",3,1780,"A","S-80","CS",14508,1,0,"(주)성광테크",29
"494","0","정상","40","CDW",3,1734,"A","S-80","CS",18701,5,4,"(주)성광테크",63
"495","0","정상","40","CDW",3,4373,"A","S-80","CS",21029,2,1,"(주)성광테크",63
"496","0","정상","40","CDW",3,4274,"A","S-80","CS",20865,1,0,"(주)성광테크",29
"497","0","정상","50","CDW",3,1780,"A","S-80","CS",14508,1,0,"(주)성광테크",29
"498","0","정상","3B","CM",3,3158,"A","S-80","CS",18884,2,1,"(주)성광테크",41
"499","0","정상","3B","CM",3,4483,"A","S-80","CS",21987,3,2,"(주)성광테크",41
"500","0","정상","3B","CM",3,3849,"A","S-80","CS",20988,2,1,"(주)성광테크",41
"501","0","정상","50","CM",3,1773,"A","S-80","CS",14493,1,0,"(주)성광테크",29
"502","0","정상","3B","PL",3,2640,"A","S-80","CS",17765,2,1,"(주)성광테크",29
"503","0","정상","3B","PL",3,4373,"A","S-80","CS",21609,2,1,"(주)성광테크",41
"504","0","정상","3B","PL",3,4373,"A","S-80","CS",21837,3,2,"(주)성광테크",41
"505","0","정상","50","PL",3,1773,"A","S-80","CS",14493,1,0,"(주)성광테크",29
"506","0","정상","3B","WM",3,3159,"A","S-80","CS",18886,2,1,"(주)성광테크",41
