,After2_Co,ApplyLeadTime,BLOCK,DIA,Distribution,Emergency,JointCount,Length,Making_Co,Material,MemberCount,NO_Base,NO_Serial,NO_SetPLT,No_row,PaintingLT,Pass,Problem,STG,Sch,Service,Weight
7111,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A2205,7709,27.0,A,설계보류,30,S-80,DH,1.297
7112,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,4.0,SN2126TP51PTPP0400,40.0,PP048A2205,7710,20.0,A,설계보류,40,S-80,DH,1.754
7113,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,2.0,SN2126TP510BPP0300,70.0,PP038A2205,7711,27.0,A,설계보류,30,S-80,DH,1.927
7114,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A2205,7712,27.0,A,설계보류,30,S-80,DH,1.297
7115,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP51PTPP0400,40.0,PP048A1205,7713,20.0,A,설계보류,40,S-80,DH,1.336
7116,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,9.0,SN2126TP510BPP0300,70.0,PP038A1205,7714,27.0,A,설계보류,30,S-80,DH,6.122999999999998
7117,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A1205,7715,27.0,A,설계보류,30,S-80,DH,2.107
7118,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,4.0,SN2126TP510BPP0300,70.0,PP038A1205,7716,27.0,A,설계보류,30,S-80,DH,2.015
7119,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A1205,7717,27.0,A,설계보류,30,S-80,DH,2.107
7120,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,2.0,SN2126TP510BPP0300,70.0,PP038A2205,7718,27.0,A,설계보류,30,S-80,DH,2.737
7121,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A2205,7719,27.0,A,설계보류,30,S-80,DH,1.297
7122,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,4.0,SN2126TP51PTPP0400,40.0,PP048A2205,7720,13.0,A,설계보류,40,S-80,DH,1.754
7123,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,2.0,SN2126TP510BPP0300,70.0,PP038A2205,7721,27.0,A,설계보류,30,S-80,DH,1.927
7124,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A2205,7722,27.0,A,설계보류,30,S-80,DH,1.297
7125,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP51PTPP0400,40.0,PP048A1205,7723,20.0,A,설계보류,40,S-80,DH,1.336
7126,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,9.0,SN2126TP510BPP0300,70.0,PP038A1205,7724,23.0,A,설계보류,30,S-80,DH,6.122999999999998
7127,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A1205,7725,27.0,A,설계보류,30,S-80,DH,2.107
7128,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,4.0,SN2126TP510BPP0300,70.0,PP038A1205,7726,27.0,A,설계보류,30,S-80,DH,2.015
7129,건일산업(주),정상,P510B,1.0,조선물류,1.0,0.0,0.0,건일산업(주),CS,3.0,SN2126TP510BPP0300,70.0,PP038A1205,7727,27.0,A,설계보류,30,S-80,DH,2.107
7130,(주)성광테크,정상,P510B,1.0,조선물류,1.0,0.0,0.0,(주)성광테크,CS,7.0,SN2126TP510BPP0300,70.0,PP032B1205,7728,16.0,B,설계보류,30,S-80,DH,6.666
7131,(주)성광테크,정상,P510B,1.0,조선물류,1.0,0.0,0.0,(주)성광테크,CS,7.0,SN2126TP510BPP0300,70.0,PP032B1205,7729,12.0,B,설계보류,30,S-80,DH,7.417999999999998
7132,성일SIM함안공장,정상,P510B,1.0,조선물류,1.0,0.0,0.0,성일SIM함안공장,CS,3.0,SN2126TP510BPP0300,70.0,PP032B1205,7730,7.0,B,설계보류,30,S-80,DH,4.756
7133,성일SIM함안공장,정상,P510B,1.0,조선물류,1.0,0.0,0.0,성일SIM함안공장,CS,7.0,SN2126TP510BPP0300,70.0,PP032B1205,7731,14.0,B,설계보류,30,S-80,DH,6.465
7134,(주)성광테크,정상,P510B,1.0,조선물류,1.0,0.0,0.0,(주)성광테크,CS,7.0,SN2126TP510BPP0300,70.0,PP032B1204,7732,16.0,B,설계보류,30,S-80,DH,9.012
7135,(주)성광테크,정상,P510B,1.0,조선물류,1.0,0.0,0.0,(주)성광테크,CS,7.0,SN2126TP510BPP0300,70.0,PP032B1204,7733,12.0,B,설계보류,30,S-80,DH,9.767
7136,(주)성광테크,정상,P510B,1.0,조선물류,1.0,0.0,0.0,(주)성광테크,CS,5.0,SN2126TP510BPP0300,70.0,PP032B1204,7734,16.0,B,설계보류,30,S-80,DH,7.436
7137,(주)성광테크,정상,P510B,1.0,조선물류,1.0,0.0,0.0,(주)성광테크,CS,7.0,SN2126TP510BPP0300,70.0,PP032B1204,7735,16.0,B,설계보류,30,S-80,DH,8.847000000000003
7138,삼녹,정상,P510B,6.0,조선물류,1.0,6.0,0.0,건일산업(주),CS,7.0,SN2126TP510BPP0300,70.0,PP035B1104,7736,18.0,B,설계보류,30,S-40,DH,49.218
7139,하이에어,정상,P510B,20.0,조선물류,1.0,5.0,2392.0,건일산업(주),SS,6.0,SN2126T5PM00PP0500,30.0,PP05RB1102,7737,13.0,B,LT부족,50,S-10S,DH,430.96
7140,건일산업(주),최소,P510B,20.0,조선물류,1.0,4.0,2651.0,건일산업(주),SS,5.0,SN2126T1M510PP0700,50.0,PP079B1102,7738,5.0,B,설계(REV),70,S-10S,DH,288.623
7141,하이에어,정상,P510A,20.0,조선물류,1.0,2.0,4893.0,건일산업(주),SS,3.0,SN2126T5PM00PP0500,30.0,PP05RB1102,7739,18.0,B,LT부족,50,S-10S,DH,497.605
7142,하이에어,정상,P510A,20.0,조선물류,1.0,7.0,3885.0,건일산업(주),SS,8.0,SN2126TP510APP0300,50.0,PP05RB1102,7740,12.0,B,기타,50,S-10S,DH,530.946
7143,성도,정상,P510A,1.0,조선물류,1.0,4.0,3524.0,삼성중공업(주)거제,SS,7.0,SN2126T5PM00PP0500,30.0,PP058A1205,7741,32.0,A,제작지연,50,S-80S,CDD,32.435
7144,성도,정상,P510A,1.0,조선물류,1.0,2.0,2441.0,삼성중공업(주)거제,SS,4.0,SN2126TP510APP0300,50.0,PP038A1205,7742,24.0,A,제작지연,30,S-80S,CDD,14.836
7145,하이에어,정상,P510A,1.0,조선물류,1.0,1.0,2924.0,건일산업(주),SS,2.0,SN2126TP510APP0300,50.0,PP038A1205,7743,15.0,A,제작지연,30,S-80S,CDD,9.819
7146,성도,정상,P510A,1.0,조선물류,1.0,3.0,407.0,삼성중공업(주)거제,SS,5.0,SN2126TP510APP0300,50.0,PP038A1205,7744,19.0,A,제작지연,30,S-80S,FCH,8.652000000000001
7147,성도,정상,P510A,1.0,조선물류,1.0,2.0,934.0,삼성중공업(주)거제,SS,3.0,SN2126TP510APP0300,50.0,PP038A1205,7745,19.0,A,제작지연,30,S-80S,FCH,4.505
7148,성도,정상,P510A,1.0,조선물류,1.0,3.0,2924.0,삼성중공업(주)거제,SS,4.0,SN2126TP510APP0300,50.0,PP038A1205,7747,24.0,A,제작지연,30,S-80S,FCH,14.003
7149,성도,정상,P510A,1.0,조선물류,1.0,3.0,100.0,삼성중공업(주)거제,SS,4.0,SN2126TP510APP0300,50.0,PP038A1205,7748,11.0,A,제작지연,30,S-80S,PL,2.466
7150,하이에어,정상,P510A,1.0,조선물류,0.0,15.0,453.0,삼성중공업(주)거제,SS,18.0,SN2126TP51PTPP0400,16.0,PP048A1205,7749,8.0,A,제작지연,40,S-80S,PL,19.323
7151,하이에어,정상,P510A,1.0,조선물류,0.0,4.0,50.0,삼성중공업(주)거제,SS,5.0,SN2126TP51PTPP0400,16.0,PP048A1205,7750,9.0,A,제작지연,40,S-80S,PL,3.054
7152,하이에어,정상,P510A,1.0,조선물류,0.0,3.0,150.0,삼성중공업(주)거제,SS,4.0,SN2126TP51PTPP0400,16.0,PP048A1205,7751,9.0,A,제작지연,40,S-80S,PL,2.631
7153,하이에어,정상,P510A,1.0,조선물류,1.0,15.0,453.0,건일산업(주),SS,18.0,SN2126TP51PTPP0400,30.0,PP048A1205,7752,12.0,A,제작지연,40,S-80S,PL,19.323
7154,하이에어,정상,P510A,1.0,조선물류,0.0,4.0,50.0,삼성중공업(주)거제,SS,5.0,SN2126TP51PTPP0400,16.0,PP048A1205,7753,8.0,A,제작지연,40,S-80S,PL,3.054
7155,하이에어,정상,P510B,0.75,조선물류,0.0,3.0,718.0,삼성중공업(주)거제,SS,5.0,SN2126TP51PTPP0400,16.0,PP048A2105,7754,16.0,A,제작지연,40,S-80S,DH,8.906
7156,성도,정상,P510B,0.75,조선물류,1.0,4.0,4289.0,삼성중공업(주)거제,SS,7.0,SN2126T5PM00PP0500,30.0,PP058A2105,7755,32.0,A,제작지연,50,S-80S,VA,20.48
7157,하이에어,정상,P510B,0.75,조선물류,0.0,7.0,1537.0,삼성중공업(주)거제,SS,8.0,SN2126TP51PTPP0400,16.0,PP048A1105,7756,9.0,A,제작지연,40,S-80S,VA,9.63
7158,성도,정상,P510B,0.75,조선물류,1.0,3.0,2989.0,삼성중공업(주)거제,SS,5.0,SN2126T5PM00PP0500,30.0,PP058A1105,7757,21.0,A,제작지연,50,S-80S,VA,12.911
7159,성도,정상,P510B,1.0,조선물류,1.0,7.0,2196.0,삼성중공업(주)거제,SS,8.0,SN2126TP510BPP0300,50.0,PP038A2205,7758,24.0,A,제작지연,30,S-80S,CDD,14.253
7160,성도,정상,P510B,1.0,조선물류,1.0,5.0,3924.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2205,7760,19.0,A,제작지연,30,S-80S,CDD,17.159000000000002
7161,성도,정상,P510B,1.0,조선물류,1.0,0.0,3774.0,삼성중공업(주)거제,SS,1.0,SN2126T5PM00PP0500,30.0,PP058A2205,7761,35.0,A,제작지연,50,S-80S,CDD,12.42
7162,하이에어,정상,P510B,1.0,조선물류,0.0,4.0,2163.0,삼성중공업(주)거제,SS,5.0,SN2126TP51PTPP0400,16.0,PP048A1205,7762,16.0,A,제작지연,40,S-80S,CDD,11.21
7163,성도,정상,P510B,1.0,조선물류,1.0,0.0,3524.0,삼성중공업(주)거제,SS,1.0,SN2126T5PM00PP0500,30.0,PP058A1205,7763,35.0,A,제작지연,50,S-80S,CDD,11.597
7164,하이에어,정상,P510B,1.0,조선물류,0.0,3.0,2914.0,삼성중공업(주)거제,SS,4.0,SN2126TP51PTPP0400,16.0,PP048A1205,7764,11.0,A,제작지연,40,S-80S,CDD,18.755
7165,하이에어,정상,P510B,1.0,조선물류,0.0,7.0,384.0,삼성중공업(주)거제,SS,9.0,SN2126TP51PTPP0400,16.0,PP048A2105,7765,9.0,A,제작지연,40,S-80S,DH,10.601
7166,성도,정상,P510B,1.0,조선물류,1.0,6.0,484.0,삼성중공업(주)거제,SS,8.0,SN2126TP510BPP0300,50.0,PP038A2205,7766,19.0,A,제작지연,30,S-80S,FCH,13.085
7167,성도,정상,P510B,1.0,조선물류,1.0,2.0,3924.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2205,7767,19.0,A,제작지연,30,S-80S,FCH,14.012
7168,성도,정상,P510B,1.0,조선물류,1.0,5.0,4024.0,삼성중공업(주)거제,SS,7.0,SN2126T5PM00PP0500,30.0,PP058A2205,7768,32.0,A,제작지연,50,S-80S,FCH,25.353
7169,하이에어,정상,P510B,1.0,조선물류,0.0,4.0,1551.0,삼성중공업(주)거제,SS,5.0,SN2126TP51PTPP0400,16.0,PP048A1105,7769,11.0,A,제작지연,40,S-80S,FCH,7.96
7170,성도,정상,P510B,1.0,조선물류,1.0,2.0,5800.0,삼성중공업(주)거제,SS,5.0,SN2126T5PM00PP0500,30.0,PP058A1105,7770,32.0,A,제작지연,50,S-80S,FCH,32.6
7171,성도,정상,P510B,0.75,조선물류,1.0,7.0,400.0,삼성중공업(주)거제,SS,8.0,SN2126TP510BPP0300,50.0,PP038A2205,7771,24.0,A,제작지연,30,S-80S,PL,6.2010000000000005
7172,하이에어,정상,P510B,0.75,조선물류,1.0,2.0,412.0,건일산업(주),SS,3.0,SN2126TP510BPP0300,50.0,PP038A2205,7772,10.0,A,제작지연,30,S-80S,PL,3.52
7173,하이에어,정상,P510B,1.0,조선물류,0.0,13.0,1104.0,삼성중공업(주)거제,SS,18.0,SN2126TP51PTPP0400,16.0,PP048A1205,7773,9.0,A,제작지연,40,S-80S,PL,29.297
7174,하이에어,정상,P510B,1.0,조선물류,0.0,13.0,1104.0,삼성중공업(주)거제,SS,18.0,SN2126TP51PTPP0400,16.0,PP048A1205,7774,12.0,A,제작지연,40,S-80S,PL,29.264
7175,성도,정상,P510B,0.75,조선물류,1.0,7.0,400.0,삼성중공업(주)거제,SS,8.0,SN2126TP510BPP0300,50.0,PP038A2205,7775,24.0,A,제작지연,30,S-80S,PL,6.2010000000000005
7176,하이에어,정상,P510B,0.75,조선물류,1.0,2.0,412.0,건일산업(주),SS,3.0,SN2126TP510BPP0300,50.0,PP038A2205,7776,10.0,A,제작지연,30,S-80S,PL,3.52
7177,성도,정상,P510B,1.0,조선물류,1.0,2.0,5252.0,삼성중공업(주)거제,SS,3.0,SN2126T5PM00PP0500,30.0,PP058A2205,7777,12.0,A,제작지연,50,S-80S,WD,18.236
7178,성도,정상,P510B,1.0,조선물류,1.0,0.0,381.0,삼성중공업(주)거제,SS,1.0,SN2126TP510BPP0300,50.0,PP038A2205,7778,15.0,A,제작지연,30,S-80S,WD,1.254
7179,성도,정상,P510B,1.0,조선물류,1.0,1.0,1534.0,삼성중공업(주)거제,SS,2.0,SN2126T5PM00PP0500,30.0,PP058A2105,7779,21.0,A,제작지연,50,S-80S,WD,5.648
7180,성도,정상,P510B,1.0,조선물류,1.0,2.0,5352.0,삼성중공업(주)거제,SS,4.0,SN2126TP510BPP0300,50.0,PP038A2105,7780,11.0,A,제작지연,30,S-80S,WD,21.522
7181,성도,정상,P510B,1.0,조선물류,1.0,0.0,381.0,삼성중공업(주)거제,SS,1.0,SN2126TP510BPP0300,50.0,PP038A2105,7781,15.0,A,제작지연,30,S-80S,WD,1.254
7182,성도,정상,P510B,1.5,조선물류,1.0,5.0,376.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2105,7782,10.0,A,제작지연,30,S-80S,PG,9.255
7183,성도,정상,P510B,1.5,조선물류,1.0,2.0,566.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2105,7783,24.0,A,제작지연,30,S-80S,PG,10.035
7184,성도,정상,P510B,1.5,조선물류,1.0,9.0,963.0,삼성중공업(주)거제,SS,10.0,SN2126TP510BPP0300,50.0,PP038A2205,7784,15.0,A,제작지연,30,S-80S,PL,20.3
7185,성도,정상,P510B,1.0,조선물류,1.0,4.0,666.0,삼성중공업(주)거제,SS,5.0,SN2126TP510BPP0300,50.0,PP038A2205,7785,19.0,A,제작지연,30,S-80S,PL,5.069
7186,성도,정상,P510B,1.0,조선물류,1.0,2.0,411.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2205,7786,24.0,A,제작지연,30,S-80S,PL,4.773
7187,성도,정상,P510B,1.5,조선물류,1.0,5.0,1640.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2205,7787,10.0,A,제작지연,30,S-80S,PL,16.949
7188,성도,정상,P510B,1.0,조선물류,1.0,6.0,554.0,삼성중공업(주)거제,SS,7.0,SN2126TP510BPP0300,50.0,PP038A2205,7788,19.0,A,제작지연,30,S-80S,PL,6.178
7189,성도,정상,P510B,1.0,조선물류,1.0,2.0,411.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2205,7789,18.0,A,제작지연,30,S-80S,PL,4.773
7190,하이에어,정상,P510B,14.0,조선물류,1.0,12.0,5026.0,삼성중공업(주)거제,SS,10.0,SN2126T5PM00PP0500,30.0,PP058A2103,7790,11.0,A,제작지연,50,S-80S,PG,861.8960000000002
7191,하이에어,정상,P510B,14.0,조선물류,0.0,7.0,1219.0,삼성중공업(주)거제,SS,8.0,SN2126TP51PTPP0400,16.0,PP048A2103,7791,14.0,A,제작지연,40,S-80S,PG,518.3969999999998
7192,성도,정상,P510B,0.5,조선물류,1.0,3.0,0.0,삼성중공업(주)거제,SS,4.0,SN2126TP510BPP0300,50.0,PP038A2105,7792,24.0,A,제작지연,30,S-80S,PG,2.688
7193,하이에어,정상,P510B,16.0,조선물류,0.0,5.0,1936.0,삼성중공업(주)거제,SS,7.0,SN2126TP51PTPP0400,16.0,PP048A2103,7793,13.0,A,제작지연,40,S-80S,PG,652.931
7194,하이에어,정상,P510B,16.0,조선물류,1.0,8.0,900.0,건일산업(주),SS,9.0,SN2126TP510BPP0300,50.0,PP038A2103,7794,13.0,A,기타,30,S-80S,PG,741.666
7195,하이에어,정상,P510B,16.0,조선물류,1.0,2.0,717.0,건일산업(주),SS,3.0,SN2126TP510BPP0300,50.0,PP038A2103,7795,15.0,A,제작지연,30,S-80S,PG,468.358
7196,성도,정상,P510B,16.0,조선물류,1.0,9.0,1605.0,삼성중공업(주)거제,SS,10.0,SN2126TP510BPP0300,50.0,PP038A2103,7796,15.0,A,제작지연,30,S-80S,PG,842.0980000000002
7197,하이에어,정상,P510B,16.0,조선물류,1.0,3.0,3243.0,삼성중공업(주)거제,SS,4.0,SN2126T5PM00PP0500,30.0,PP058A2103,7797,17.0,A,제작지연,50,S-40S,PM,645.262
7198,하이에어,정상,P510B,16.0,조선물류,1.0,15.0,3866.0,삼성중공업(주)거제,SS,13.0,SN2126T5PM00PP0500,30.0,PP058A2103,7798,11.0,A,제작지연,50,S-40S,PM,1133.45
7199,성도,정상,P510B,2.0,조선물류,1.0,6.0,3817.0,삼성중공업(주)거제,SS,7.0,SN2126TP510BPP0300,50.0,PP038A2104,7799,15.0,A,제작지연,30,S-10S,CDD,26.111
7200,성도,정상,P510B,2.0,조선물류,1.0,4.0,585.0,삼성중공업(주)거제,SS,5.0,SN2126TP510BPP0300,50.0,PP038A2104,7800,15.0,A,제작지연,30,S-10S,CDD,9.304
7201,성도,정상,P510B,2.0,조선물류,1.0,3.0,512.0,삼성중공업(주)거제,SS,4.0,SN2126TP510BPP0300,50.0,PP038A2104,7801,14.0,A,제작지연,30,S-10S,PG,9.594
7202,성도,정상,P510B,2.0,조선물류,1.0,6.0,1071.0,삼성중공업(주)거제,SS,7.0,SN2126TP510BPP0300,50.0,PP038A2104,7802,19.0,A,제작지연,30,S-10S,PG,18.539
7203,성도,정상,P510B,1.0,조선물류,1.0,4.0,312.0,삼성중공업(주)거제,SS,5.0,SN2126TP510BPP0300,50.0,PP038A2105,7803,19.0,A,제작지연,30,S-80S,PG,3.679
7204,성도,정상,P510B,1.5,조선물류,1.0,8.0,963.0,삼성중공업(주)거제,SS,9.0,SN2126TP510BPP0300,50.0,PP038A2205,7804,10.0,A,제작지연,30,S-80S,PL,18.799
7205,성도,정상,P510B,2.0,조선물류,1.0,5.0,862.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2204,7805,27.0,A,제작지연,30,S-10S,PL,27.16
7206,성도,정상,P510B,2.0,조선물류,1.0,1.0,3646.0,삼성중공업(주)거제,SS,2.0,SN2126T5PM00PP0500,30.0,PP058A2204,7806,30.0,A,제작지연,50,S-10S,PL,14.962
7207,성도,정상,P510B,1.0,조선물류,1.0,4.0,666.0,삼성중공업(주)거제,SS,5.0,SN2126TP510BPP0300,50.0,PP038A2205,7807,19.0,A,제작지연,30,S-80S,PL,5.069
7208,성도,정상,P510B,1.0,조선물류,1.0,2.0,411.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2205,7808,24.0,A,제작지연,30,S-80S,PL,4.773
7209,성도,정상,P510B,1.5,조선물류,1.0,5.0,1637.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2205,7809,14.0,A,제작지연,30,S-80S,PL,16.933
7210,성도,정상,P510B,2.0,조선물류,1.0,4.0,1260.0,삼성중공업(주)거제,SS,5.0,SN2126TP510BPP0300,50.0,PP038A2204,7810,15.0,A,제작지연,30,S-10S,PL,27.478
7211,성도,정상,P510B,2.0,조선물류,1.0,1.0,3698.0,삼성중공업(주)거제,SS,2.0,SN2126T5PM00PP0500,30.0,PP058A2204,7811,30.0,A,제작지연,50,S-10S,PL,15.169
7212,성도,정상,P510B,1.0,조선물류,1.0,6.0,554.0,삼성중공업(주)거제,SS,7.0,SN2126TP510BPP0300,50.0,PP038A2205,7812,19.0,A,제작지연,30,S-80S,PL,6.178
7213,성도,정상,P510B,1.0,조선물류,1.0,2.0,411.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2205,7813,24.0,A,제작지연,30,S-80S,PL,4.773
7214,성도,정상,P510B,2.0,조선물류,1.0,8.0,648.0,삼성중공업(주)거제,SS,9.0,SN2126TP510BPP0300,50.0,PP038A2104,7814,15.0,A,제작지연,30,S-10S,PM,15.015999999999998
7215,성도,정상,P510B,2.0,조선물류,1.0,3.0,570.0,삼성중공업(주)거제,SS,4.0,SN2126TP510BPP0300,50.0,PP038A2104,7815,15.0,A,제작지연,30,S-10S,PM,10.481
7216,성도,정상,P510B,1.0,조선물류,1.0,4.0,300.0,삼성중공업(주)거제,SS,5.0,SN2126TP510BPP0300,50.0,PP038A2105,7816,19.0,A,제작지연,30,S-80S,PM,3.499
7217,하이에어,정상,P510B,3.0,조선물류,1.0,7.0,5872.0,삼성중공업(주)거제,SS,9.0,SN2126T5PM00PP0500,30.0,PP058A1204,7817,18.0,A,제작지연,50,S-10S,CDD,67.468
7218,성도,정상,P510B,3.0,조선물류,1.0,5.0,2370.0,삼성중공업(주)거제,SS,7.0,SN2126TP510BPP0300,50.0,PP038A1104,7818,10.0,A,제작지연,30,S-10S,FF,29.059
7219,성도,정상,P510B,3.0,조선물류,1.0,5.0,1240.0,삼성중공업(주)거제,SS,7.0,SN2126TP510BPP0300,50.0,PP038A1104,7819,10.0,A,제작지연,30,S-10S,FF,21.879
7220,성도,정상,P510B,3.0,조선물류,1.0,1.0,3290.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A1104,7820,14.0,A,제작지연,30,S-10S,FF,26.707
7221,성도,정상,P510B,3.0,조선물류,1.0,5.0,1377.0,삼성중공업(주)거제,SS,7.0,SN2126TP510BPP0300,50.0,PP038A1104,7821,14.0,A,제작지연,30,S-10S,FF,23.96
7222,하이에어,정상,P510B,3.0,조선물류,1.0,12.0,5872.0,삼성중공업(주)거제,SS,11.0,SN2126T5PM00PP0500,30.0,PP058A1204,7822,11.0,A,제작지연,50,S-40S,PL,99.261
7223,성도,정상,P510B,4.0,조선물류,1.0,5.0,2805.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2204,7823,21.0,A,제작지연,30,S-10S,PL,44.37300000000001
7224,성도,정상,P510B,4.0,조선물류,1.0,4.0,3743.0,삼성중공업(주)거제,SS,5.0,SN2126TP510BPP0300,50.0,PP038A2204,7824,19.0,A,제작지연,30,S-10S,PL,44.423
7225,성도,정상,P510B,4.0,조선물류,1.0,3.0,2346.0,삼성중공업(주)거제,SS,4.0,SN2126T5PM00PP0500,30.0,PP058A2204,7825,30.0,A,제작지연,50,S-10S,PL,29.464
7226,성도,정상,P510B,6.0,조선물류,1.0,1.0,3113.0,삼성중공업(주)거제,SS,2.0,SN2126TP510BPP0300,50.0,PP038A2204,7826,24.0,A,제작지연,30,S-40S,PL,98.042
7227,성도,정상,P510B,6.0,조선물류,1.0,5.0,2018.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2204,7827,27.0,A,제작지연,30,S-40S,PL,99.602
7228,성도,정상,P510B,6.0,조선물류,1.0,0.0,3278.0,삼성중공업(주)거제,SS,1.0,SN2126T5PM00PP0500,30.0,PP058A2204,7828,35.0,A,제작지연,50,S-40S,PL,92.603
7229,성도,정상,P510B,6.0,조선물류,1.0,8.0,2018.0,삼성중공업(주)거제,SS,9.0,SN2126TP510BPP0300,50.0,PP038A2204,7829,27.0,A,제작지연,30,S-40S,PL,123.442
7230,건일산업(주),정상,P510B,1.0,조선물류,1.0,2.0,202.0,건일산업(주),SS,3.0,SN2126TP510BPP0300,50.0,PP032B1105,7830,14.0,B,제작지연,30,S-80S,DH,2.885
7231,하이에어,정상,P510B,3.0,조선물류,1.0,4.0,3417.0,건일산업(주),SS,9.0,SN2126T5PM00PP0500,30.0,PP05RB1104,7831,22.0,B,LT부족,50,S-10S,FF,43.111
7232,하이에어,정상,P510B,3.0,조선물류,1.0,4.0,3967.0,건일산업(주),SS,9.0,SN2126T5PM00PP0500,30.0,PP05RB1104,7832,21.0,B,LT부족,50,S-10S,FF,46.721
7233,하이에어,정상,P510B,3.0,조선물류,1.0,4.0,3967.0,건일산업(주),SS,9.0,SN2126T5PM00PP0500,30.0,PP05RB1104,7833,18.0,B,LT부족,50,S-10S,FF,46.721
7234,성도,정상,P510B,1.0,조선물류,1.0,3.0,325.0,삼성중공업(주)거제,SS,4.0,SN2126TP510BPP0300,50.0,PP038A2105,7834,19.0,A,제작지연,30,S-80S,PG,4.104
7235,성도,정상,P510B,1.0,조선물류,1.0,2.0,1984.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2105,7835,10.0,A,제작지연,30,S-80S,PG,8.576
7236,성도,정상,P510B,1.0,조선물류,1.0,5.0,1324.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2105,7836,19.0,A,제작지연,30,S-80S,PG,7.357
7237,성도,정상,P510B,1.0,조선물류,1.0,2.0,331.0,삼성중공업(주)거제,SS,3.0,SN2126TP510BPP0300,50.0,PP038A2105,7837,24.0,A,제작지연,30,S-80S,PG,4.789
7238,하이에어,정상,P510B,1.0,조선물류,0.0,5.0,182.0,삼성중공업(주)거제,SS,6.0,SN2126TP51PTPP0400,16.0,PP048A2205,7838,15.0,A,제작지연,40,S-80S,PL,4.595
7239,성도,정상,P510B,1.0,조선물류,1.0,12.0,1271.0,삼성중공업(주)거제,SS,13.0,SN2126TP510BPP0300,50.0,PP038A2205,7839,15.0,A,제작지연,30,S-80S,PL,16.735
7240,성도,정상,P510B,1.0,조선물류,1.0,5.0,326.0,삼성중공업(주)거제,SS,6.0,SN2126TP510BPP0300,50.0,PP038A2205,7840,19.0,A,제작지연,30,S-80S,PL,5.222
