,Emergency,ApplyLeadTime,STG,Service,DIA,Length,Pass,Sch,Material,Weight,MemberCount,JointCount,Making_Co,MakingLT
25665,0.0,정상,3B,VA,3.0,2372.0,B,S-10S,SS,20.681,3.0,1.0,삼성중공업(주)거제,52.0
25666,0.0,정상,40,OL,4.0,3669.0,B,S-10S,SS,37.5,2.0,1.0,성일,17.0
25667,0.0,정상,30,VA,4.0,6000.0,B,S-10S,SS,68.942,8.0,5.0,삼성중공업(주)거제,61.0
25668,0.0,정상,50,VA,4.0,6000.0,B,S-10S,SS,94.898,11.0,8.0,삼성중공업(주)거제,53.0
25669,0.0,정상,3B,OL,1.0,4910.0,A,S-80S,SS,30.122,6.0,3.0,성일,27.0
25670,0.0,정상,30,OL,1.0,4412.0,A,S-80S,SS,21.125,4.0,1.0,성일,27.0
25671,1.0,정상,50,OL,1.0,4752.0,A,S-80S,SS,28.581,11.0,8.0,성일,22.0
25672,0.0,정상,40,OL,4.0,1189.0,A,S-10S,SS,63.535,11.0,10.0,성일,25.0
25673,0.0,정상,40,VA,0.5,1974.0,B,S-80S,SS,8.935,6.0,4.0,성일,22.0
25674,0.0,정상,30,VA,1.0,6000.0,B,S-80S,SS,31.86,4.0,0.0,성일,27.0
25675,0.0,정상,40,DN,0.75,1175.0,A,S-80S,SS,5.898,7.0,6.0,성일,12.0
25676,0.0,정상,40,DN,0.75,1159.0,A,S-80S,SS,4.784,8.0,7.0,성일,12.0
25677,0.0,정상,40,DN,0.75,219.0,A,S-80S,SS,1.773,5.0,4.0,성일,12.0
25678,0.0,정상,40,DN,0.75,219.0,A,S-80S,SS,1.773,5.0,4.0,성일,12.0
25679,0.0,정상,40,DN,0.75,1175.0,A,S-80S,SS,5.99,7.0,6.0,성일,16.0
25680,0.0,정상,40,DN,0.75,1159.0,A,S-80S,SS,4.784,8.0,7.0,성일,12.0
25681,0.0,정상,40,DN,0.75,219.0,A,S-80S,SS,1.663,5.0,4.0,성일,12.0
25682,0.0,정상,40,DN,0.75,219.0,A,S-80S,SS,1.663,5.0,4.0,성일,12.0
25683,0.0,정상,50,WD,1.0,4594.0,A,S-80S,SS,19.027,4.0,2.0,성일,23.0
25684,0.0,정상,40,WD,1.0,4596.0,A,S-80S,SS,15.543,2.0,1.0,성일,17.0
25685,0.0,정상,40,WD,1.0,459.0,A,S-80S,SS,1.51,1.0,0.0,성일,18.0
25686,0.0,정상,40,DN,0.5,1039.0,A,S-80S,SS,3.974,6.0,5.0,성일,18.0
25687,0.0,정상,40,DN,0.5,577.0,A,S-80S,SS,2.154,4.0,3.0,성일,18.0
25688,0.0,정상,40,DN,0.5,1619.0,A,S-80S,SS,5.3370000000000015,8.0,7.0,성일,46.0
25689,0.0,정상,40,DN,0.5,618.0,A,S-80S,SS,3.569,6.0,5.0,성일,46.0
25690,0.0,정상,40,DN,0.5,395.0,A,S-80S,SS,2.299,8.0,7.0,성일,24.0
25691,0.0,정상,40,VA,0.5,769.0,A,S-80S,SS,1.976,3.0,2.0,성일,22.0
25692,0.0,정상,40,VA,0.5,2520.0,A,S-80S,SS,11.197,6.0,3.0,성일,33.0
25693,0.0,정상,40,VA,0.5,1649.0,A,S-80S,SS,9.071,5.0,2.0,성일,22.0
25694,0.0,정상,40,VA,0.5,4939.0,A,S-80S,SS,17.047,5.0,2.0,성일,22.0
25695,0.0,정상,40,VA,0.5,557.0,A,S-80S,SS,1.632,3.0,2.0,성일,22.0
25696,0.0,정상,40,VA,0.5,3042.0,A,S-80S,SS,16.119,10.0,6.0,성일,25.0
25697,0.0,정상,40,DN,0.75,365.0,A,S-80S,SS,0.8029999999999999,1.0,0.0,성일,12.0
25698,0.0,정상,40,DN,0.75,885.0,A,S-80S,SS,6.351,11.0,10.0,성일,16.0
25699,0.0,정상,40,DN,0.75,365.0,A,S-80S,SS,0.8029999999999999,1.0,0.0,성일,12.0
25700,0.0,정상,40,DN,0.75,829.0,A,S-80S,SS,4.908,7.0,6.0,성일,16.0
25701,0.0,정상,40,DN,0.75,2122.0,A,S-80S,SS,7.776,9.0,8.0,성일,12.0
25702,0.0,정상,40,DN,0.75,589.0,A,S-80S,SS,3.783,7.0,6.0,성일,12.0
25703,0.0,정상,40,DN,0.75,567.0,A,S-80S,SS,1.771,3.0,2.0,성일,12.0
25704,0.0,정상,40,DN,0.75,295.0,A,S-80S,SS,4.217,11.0,10.0,성일,12.0
25705,0.0,정상,40,DN,0.75,829.0,A,S-80S,SS,4.13,9.0,8.0,성일,16.0
25706,0.0,정상,40,DN,0.75,593.0,A,S-80S,SS,1.923,3.0,2.0,성일,12.0
25707,0.0,정상,40,DN,0.75,1065.0,A,S-80S,SS,6.228,11.0,10.0,성일,16.0
25708,0.0,정상,40,DN,0.75,593.0,A,S-80S,SS,1.927,3.0,2.0,성일,12.0
25709,0.0,정상,3B,DN,0.75,244.0,A,S-80S,SS,1.7619999999999998,6.0,5.0,성일,16.0
25710,0.0,정상,40,DN,0.75,878.0,A,S-80S,SS,5.099,7.0,6.0,성일,12.0
25711,0.0,정상,40,DN,0.75,3092.0,A,S-80S,SS,10.423,9.0,8.0,성일,12.0
25712,0.0,정상,40,DN,0.75,608.0,A,S-80S,SS,3.975,7.0,6.0,성일,12.0
25713,0.0,정상,3B,DN,0.75,244.0,A,S-80S,SS,1.7619999999999998,6.0,5.0,성일,16.0
25714,0.0,정상,40,DN,0.75,348.0,A,S-80S,SS,3.832,9.0,8.0,성일,12.0
25715,0.0,정상,40,DN,0.75,826.0,A,S-80S,SS,1.817,1.0,0.0,성일,12.0
25716,0.0,정상,40,DN,0.75,440.0,A,S-80S,SS,2.167,3.0,2.0,성일,12.0
25717,0.0,정상,40,DN,0.75,428.0,A,S-80S,SS,0.942,1.0,0.0,성일,12.0
25718,0.0,정상,40,DN,0.75,409.0,A,S-80S,SS,5.268,11.0,10.0,성일,16.0
25719,0.0,정상,40,DN,0.75,426.0,A,S-80S,SS,0.937,1.0,0.0,성일,12.0
25720,0.0,정상,40,DN,1.0,475.0,A,S-80S,SS,4.848,6.0,5.0,성일,16.0
25721,0.0,정상,40,WD,1.0,552.0,A,S-80S,SS,2.7460000000000004,3.0,2.0,성일,15.0
25722,0.0,정상,40,WD,1.0,459.0,A,S-80S,SS,1.51,1.0,0.0,성일,18.0
25723,0.0,정상,40,WD,1.0,213.0,A,S-80S,SS,3.647,6.0,5.0,성일,15.0
25724,0.0,정상,40,WD,1.0,914.0,A,S-80S,SS,7.371,5.0,3.0,성일,16.0
25725,0.0,정상,40,WD,1.0,213.0,A,S-80S,SS,3.384,6.0,5.0,성일,15.0
25726,0.0,정상,40,WD,1.0,1502.0,A,S-80S,SS,11.2,6.0,4.0,성일,19.0
25727,0.0,정상,50,WD,1.0,2671.0,A,S-80S,SS,15.28,5.0,3.0,성일,23.0
25728,0.0,정상,40,DN,1.5,309.0,A,S-80S,SS,8.014,9.0,8.0,성일,17.0
25729,0.0,정상,40,DN,1.5,421.0,A,S-80S,SS,4.259,3.0,2.0,성일,15.0
25730,0.0,정상,40,DN,1.5,421.0,A,S-80S,SS,4.2639999999999985,3.0,2.0,성일,15.0
25731,0.0,정상,40,WD,1.5,458.0,A,S-80S,SS,13.863,9.0,7.0,성일,19.0
25732,0.0,정상,40,WD,1.0,311.0,A,S-80S,SS,2.855,5.0,4.0,성일,19.0
25733,0.0,정상,40,WD,1.0,175.0,A,S-80S,SS,2.405,4.0,3.0,성일,15.0
25734,0.0,정상,40,WD,1.5,808.0,A,S-80S,SS,18.809,14.0,12.0,성일,17.0
25735,0.0,정상,40,WD,1.0,475.0,A,S-80S,SS,3.392,4.0,3.0,성일,15.0
25736,0.0,정상,40,DM,0.75,100.0,A,S-80S,SS,1.123,2.0,1.0,성일,12.0
25737,0.0,정상,40,DM,2.0,485.0,A,S-10S,SS,9.908,7.0,6.0,성일,18.0
25738,0.0,정상,40,DM,2.0,1448.0,A,S-10S,SS,13.913,7.0,6.0,성일,17.0
25739,0.0,정상,40,VA,2.0,676.0,A,S-10S,SS,19.693,7.0,6.0,성일,25.0
25740,0.0,정상,40,VA,2.0,3508.0,A,S-10S,SS,19.808,5.0,3.0,성일,24.0
25741,0.0,정상,40,VA,2.0,1573.0,A,S-10S,SS,20.34,6.0,4.0,성일,24.0
25742,0.0,정상,40,FGH,4.0,1078.0,A,S-40S,SS,52.107,7.0,6.0,성일,29.0
25743,0.0,정상,40,FGH,4.0,5037.0,A,S-40S,SS,106.85,6.0,3.0,성일,19.0
25744,0.0,정상,40,VA,4.0,6000.0,A,S-10S,SS,68.225,7.0,6.0,성일,19.0
25745,0.0,정상,40,FDT,0.75,637.0,B,S-80S,SS,8.273,7.0,5.0,성일,17.0
25746,0.0,정상,40,FDT,0.75,335.0,B,S-80S,SS,7.501,7.0,5.0,성일,15.0
25747,0.0,정상,40,FDT,0.75,335.0,B,S-80S,SS,7.487999999999999,7.0,5.0,성일,15.0
25748,0.0,정상,40,FDT,4.0,6000.0,B,S-160,SS,248.097,6.0,3.0,성일,29.0
25749,0.0,정상,40,FDT,4.0,4142.0,B,S-160,SS,174.493,8.0,9.0,성일,51.0
25750,0.0,정상,40,FDT,4.0,2952.0,B,S-160,SS,144.655,4.0,2.0,성일,24.0
25751,1.0,정상,50,DN,1.0,640.0,A,S-80S,SS,6.0070000000000014,6.0,5.0,성일,22.0
25752,1.0,정상,50,DN,1.0,1697.0,A,S-80S,SS,16.495,6.0,3.0,성일,22.0
25753,0.0,정상,50,DN,1.0,386.0,A,S-80S,SS,3.699,5.0,4.0,성일,27.0
25754,0.0,정상,50,DN,1.0,5500.0,A,S-80S,SS,28.39,6.0,2.0,성일,27.0
25755,0.0,정상,50,DN,1.0,645.0,A,S-80S,SS,9.672,8.0,6.0,성일,27.0
25756,0.0,정상,40,FDT,4.0,1382.0,A,S-160,SS,95.83,4.0,3.0,성일,29.0
25757,0.0,정상,3B,FDT,4.0,1046.0,B,S-160,SS,58.828,5.0,4.0,성일,23.0
25758,0.0,정상,40,FDT,4.0,3111.0,B,S-160,SS,146.388,7.0,5.0,성일,33.0
25759,0.0,정상,40,DN,0.75,570.0,A,S-80S,SS,1.254,1.0,0.0,성일,12.0
25760,0.0,정상,40,DN,0.75,570.0,A,S-80S,SS,1.254,1.0,0.0,성일,12.0
25761,0.0,정상,40,PW,2.0,530.0,A,S-10S,SS,5.852,4.0,3.0,성일,16.0
25762,1.0,최소,50,WD,1.0,115.0,A,S-80S,SS,0.378,1.0,0.0,건일산업(주),7.0
25763,1.0,최소,50,DN,0.75,500.0,A,S-80S,SS,1.1,1.0,0.0,건일산업(주),15.0
25764,0.0,정상,40,DN,2.0,0.0,A,S-80,CS,13.197,6.0,0.0,(주)성광테크,52.0
25765,0.0,정상,40,DN,2.0,0.0,A,S-80,CS,9.661,4.0,0.0,(주)성광테크,44.0
25766,1.0,정상,50,FW,6.0,4145.0,B,T-6.35,CN,220.079,7.0,4.0,부흥,38.0
25767,1.0,정상,50,FW,6.0,1222.0,B,T-6.35,CN,120.289,10.0,8.0,부흥,25.0
25768,0.0,정상,50,FW,4.0,0.0,A,T-6.35,CN,13.0,2.0,1.0,부흥,33.0
25769,0.0,정상,40,FW,4.0,0.0,A,T-6.35,CN,13.0,2.0,1.0,부흥,28.0
25770,1.0,정상,50,FW,6.0,2078.0,B,T-6.35,CN,117.292,3.0,2.0,부흥,25.0
25771,0.0,정상,40,FW,6.0,1228.0,B,T-6.35,CN,96.618,7.0,5.0,부흥,28.0
25772,1.0,정상,3B,FW,6.0,200.0,B,T-6.35,CN,5.832999999999998,1.0,0.0,부흥,35.0
25773,1.0,정상,50,HWS,28.0,1611.0,A,S-30,CS,974.953,6.0,5.0,성일SIM함안공장,50.0
25774,1.0,정상,50,HWS,28.0,6000.0,A,S-30,CS,2751.61,5.0,4.0,성일SIM함안공장,49.0
25775,1.0,정상,50,HWS,28.0,2746.0,A,S-30,CS,1856.48,6.0,5.0,성일SIM함안공장,50.0
25776,0.0,정상,40,CWS,24.0,6000.0,A,S-20,CS,1805.52,5.0,4.0,(주)성광테크,25.0
25777,0.0,정상,40,CWS,24.0,6000.0,A,S-20,CS,1370.98,3.0,2.0,(주)성광테크,42.0
25778,0.0,정상,40,HWS,24.0,6000.0,A,S-30,CS,1293.55,3.0,2.0,성일SIM함안공장,36.0
25779,1.0,정상,50,HWS,24.0,5611.0,A,S-30,CS,1176.35,1.0,0.0,성일SIM함안공장,11.0
25780,0.0,정상,40,CWS,42.0,6000.0,A,S-STD,CS,2911.67,6.0,5.0,(주)성광테크,22.0
25781,1.0,정상,50,CWS,42.0,1377.0,A,S-STD,CS,1181.08,3.0,2.0,성일SIM함안공장,17.0
25782,0.0,정상,40,CWS,1.0,0.0,A,NONE,CS,6.686,4.0,0.0,(주)성광테크,52.0
25783,1.0,정상,50,CWR,1.0,3052.0,B,S-80,CS,12.630999999999998,4.0,3.0,(주)성광테크,41.0
25784,0.0,정상,50,CWR,1.5,3033.0,B,S-80,CS,17.259,2.0,1.0,성일SIM함안공장,37.0
25785,1.0,정상,40,CWR,1.5,4232.0,B,S-80,CS,33.306,6.0,5.0,성일SIM함안공장,41.0
25786,1.0,정상,40,CWR,1.5,1919.0,B,S-80,CS,25.698,6.0,5.0,성일SIM함안공장,49.0
25787,1.0,정상,40,CWR,1.5,4039.0,B,S-80,CS,32.262,6.0,5.0,성일SIM함안공장,49.0
25788,0.0,정상,50,CWR,1.5,3033.0,B,S-80,CS,19.121,4.0,3.0,성일SIM함안공장,37.0
25789,1.0,정상,3B,AI,2.0,5000.0,B,S-80,CS,45.37300000000001,4.0,3.0,(주)성광테크,49.0
25790,1.0,정상,3B,AU,2.0,1448.0,B,S-80,CS,21.948,5.0,4.0,(주)성광테크,37.0
25791,1.0,정상,3B,AU,2.0,6000.0,B,S-80,CS,49.35,2.0,1.0,(주)성광테크,35.0
25792,1.0,정상,3B,AU,2.0,6000.0,B,S-80,CS,58.819,5.0,4.0,(주)성광테크,37.0
25793,0.0,정상,50,DN,2.0,6000.0,B,S-80,CS,47.86,2.0,1.0,(주)성광테크,35.0
25794,1.0,정상,3B,DN,2.0,6000.0,B,S-80,CS,57.81800000000001,8.0,7.0,(주)성광테크,28.0
25795,1.0,정상,50,DN,2.0,827.0,B,S-80,CS,0.9,0.0,0.0,해승케이피피,55.0
25796,1.0,정상,50,HWR,2.0,2648.0,B,S-80,CS,0.9,0.0,3.0,해승케이피피,56.0
25797,1.0,정상,3B,HWR,2.0,6000.0,B,S-80,CS,54.72,4.0,3.0,(주)성광테크,37.0
25798,1.0,정상,3B,HWR,2.0,5000.0,B,S-80,CS,49.843,5.0,4.0,(주)성광테크,49.0
25799,1.0,정상,3B,N,2.0,1628.0,B,S-80,CS,23.294,5.0,4.0,(주)성광테크,37.0
25800,1.0,정상,3B,N,2.0,6000.0,B,S-80,CS,49.35,2.0,1.0,(주)성광테크,35.0
25801,1.0,정상,3B,N,2.0,6000.0,B,S-80,CS,58.819,5.0,4.0,(주)성광테크,37.0
25802,1.0,정상,40,CWR,1.5,1453.0,B,S-80,CS,11.691,3.0,2.0,성일SIM함안공장,41.0
25803,1.0,정상,40,CWR,1.5,1969.0,B,S-80,CS,10.652,1.0,0.0,성일SIM함안공장,34.0
25804,0.0,정상,40,CWR,3.0,1016.0,A,S-40,CS,40.01,15.0,11.0,(주)성광테크,38.0
25805,0.0,정상,40,CWR,3.0,720.0,A,S-40,CS,21.185,5.0,2.0,(주)성광테크,22.0
25806,1.0,정상,50,CWR,3.0,6000.0,A,S-40,CS,89.166,6.0,3.0,성일SIM함안공장,25.0
25807,1.0,정상,50,CWS,3.0,6332.0,A,S-40,CS,92.903,6.0,4.0,성일SIM함안공장,25.0
25808,0.0,정상,40,CWS,3.0,1072.0,A,S-40,CS,35.004,10.0,12.0,(주)성광테크,25.0
25809,0.0,정상,40,CWS,0.75,100.0,A,S-80,CS,1.12,2.0,1.0,성일SIM함안공장,38.0
25810,0.0,정상,40,CWS,1.0,100.0,A,S-80,CS,2.464,4.0,3.0,(주)성광테크,31.0
25811,0.0,정상,40,CWS,0.75,100.0,A,S-80,CS,1.12,2.0,1.0,성일SIM함안공장,38.0
25812,1.0,정상,50,CWS,3.0,2450.0,B,S-40,CS,41.418,5.0,4.0,성일SIM함안공장,44.0
25813,1.0,정상,50,DN,2.0,929.0,B,S-80,CS,31.748,11.0,10.0,성일SIM함안공장,31.0
25814,1.0,정상,50,DN,2.0,2606.0,B,S-80,CS,45.37300000000001,8.0,7.0,성일SIM함안공장,25.0
25815,1.0,정상,50,DN,4.0,0.0,B,S-40,CS,67.975,9.0,8.0,성일SIM함안공장,31.0
25816,0.0,정상,40,DN,2.0,4000.0,B,S-80,CS,43.352,5.0,4.0,(주)성광테크,25.0
25817,1.0,정상,3B,FGL,6.0,1907.0,B,S-40,CS,137.885,6.0,5.0,성일SIM함안공장,44.0
25818,0.0,정상,40,DN,2.0,2618.0,B,S-80,CS,54.358,9.0,8.0,(주)성광테크,25.0
25819,0.0,정상,40,CWR,1.0,0.0,A,NONE,CS,6.783,4.0,0.0,(주)성광테크,44.0
25820,0.0,정상,40,CWR,1.0,0.0,A,NONE,CS,6.783,4.0,0.0,(주)성광테크,52.0
25821,0.0,정상,40,CWR,1.0,0.0,A,NONE,CS,6.783,4.0,0.0,(주)성광테크,52.0
25822,0.0,정상,40,CWR,1.0,0.0,A,NONE,CS,6.783,4.0,0.0,(주)성광테크,52.0
25823,1.0,정상,50,AU,2.0,1922.0,A,S-80,CS,19.777,3.0,1.0,성일SIM함안공장,17.0
25824,1.0,정상,50,HWS,18.0,6000.0,A,S-30,CS,1601.1,9.0,8.0,성일SIM함안공장,31.0
25825,0.0,정상,40,CWR,0.75,109.0,A,S-80,CS,1.14,2.0,1.0,성일SIM함안공장,38.0
25826,1.0,정상,50,DN,2.0,489.0,B,S-80,CS,12.593,7.0,3.0,성일SIM함안공장,58.0
25827,1.0,정상,50,DN,2.0,1306.0,B,S-80,CS,19.74,7.0,4.0,(주)성광테크,37.0
25828,1.0,정상,50,DN,2.0,1136.0,B,S-80,CS,12.097,3.0,0.0,성일SIM함안공장,37.0
25829,1.0,정상,50,DN,2.0,2024.0,B,S-80,CS,36.043,7.0,5.0,성일SIM함안공장,51.0
25830,1.0,정상,50,DN,2.0,5396.0,B,S-80,CS,43.342,2.0,1.0,(주)성광테크,35.0
25831,0.0,정상,40,AI,2.0,4313.0,A,S-80,CS,65.413,10.0,9.0,(주)성광테크,36.0
25832,0.0,정상,40,AI,2.0,3448.0,A,S-80,CS,42.36600000000001,4.0,3.0,(주)성광테크,31.0
25833,0.0,정상,40,AU,1.0,3352.0,A,S-80,CS,18.319000000000006,5.0,4.0,(주)성광테크,31.0
25834,0.0,정상,40,AU,1.0,1252.0,A,S-80,CS,6.154,4.0,3.0,(주)성광테크,31.0
25835,0.0,정상,40,AU,1.0,459.0,A,S-80,CS,1.487,1.0,0.0,(주)성광테크,52.0
25836,0.0,정상,40,AU,2.0,3232.0,A,S-80,CS,24.175,1.0,0.0,(주)성광테크,23.0
25837,0.0,정상,40,DN,2.0,0.0,A,NONE,CS,9.571,4.0,0.0,(주)성광테크,52.0
25838,0.0,정상,40,AI,2.0,1923.0,B,S-80,CS,25.501,5.0,4.0,(주)성광테크,25.0
25839,1.0,정상,3B,AU,2.0,1629.0,B,S-80,CS,29.864,5.0,4.0,(주)성광테크,37.0
25840,1.0,정상,3B,AU,2.0,4028.0,B,S-80,CS,35.499,3.0,2.0,(주)성광테크,37.0
25841,0.0,정상,40,AU,2.0,2000.0,B,S-80,CS,19.43,2.0,1.0,(주)성광테크,23.0
25842,1.0,정상,50,NH,3.0,4809.0,A,S-40,CS,70.334,4.0,2.0,성일SIM함안공장,15.0
25843,1.0,정상,50,AU,2.0,4973.0,A,S-80,CS,67.16,12.0,11.0,(주)성광테크,25.0
25844,1.0,정상,50,AU,2.0,4966.0,A,S-80,CS,47.01600000000001,4.0,3.0,(주)성광테크,15.0
25845,0.0,정상,50,AU,0.75,100.0,A,S-80,CS,1.12,2.0,1.0,성일SIM함안공장,38.0
25846,1.0,정상,40,CWS,4.0,1218.0,A,S-40,CS,35.615,6.0,5.0,해승케이피피,58.0
25847,0.0,정상,40,CWS,3.0,619.0,A,S-40,CS,16.975,5.0,3.0,(주)성광테크,17.0
25848,1.0,정상,40,CWS,4.0,768.0,A,S-40,CS,28.379,6.0,5.0,해승케이피피,60.0
25849,0.0,정상,40,CWS,3.0,619.0,A,S-40,CS,17.472,5.0,3.0,(주)성광테크,17.0
25850,1.0,정상,50,HWS,3.0,3972.0,A,S-40,CS,74.486,6.0,5.0,성일SIM함안공장,25.0
25851,0.0,정상,40,HWS,3.0,2300.0,A,S-40,CS,36.844,4.0,3.0,성일SIM함안공장,40.0
25852,0.0,정상,40,HWS,3.0,619.0,A,S-40,CS,32.675,10.0,11.0,(주)성광테크,38.0
25853,1.0,정상,3B,CWS,4.0,851.0,B,S-40,CS,28.194000000000006,4.0,3.0,성일SIM함안공장,44.0
25854,1.0,정상,3B,CWS,3.0,1772.0,B,S-40,CS,31.364,6.0,5.0,성일SIM함안공장,43.0
25855,1.0,정상,3B,CWS,3.0,6000.0,B,S-40,CS,78.67,3.0,2.0,(주)성광테크,48.0
25856,1.0,정상,50,CWS,3.0,4067.0,B,S-40,CS,78.607,7.0,6.0,성일SIM함안공장,25.0
25857,1.0,정상,50,CWS,3.0,624.0,B,S-40,CS,23.932,7.0,6.0,성일SIM함안공장,25.0
25858,0.0,정상,50,CWS,0.75,100.0,B,S-80,CS,1.12,2.0,1.0,성일SIM함안공장,38.0
25859,1.0,정상,40,CWS,4.0,851.0,B,S-40,CS,25.834,4.0,3.0,성일SIM함안공장,40.0
25860,1.0,정상,3B,CWS,3.0,1772.0,B,S-40,CS,22.046,2.0,1.0,성일SIM함안공장,43.0
25861,0.0,정상,50,CWS,3.0,4017.0,B,S-40,CS,80.895,7.0,6.0,성일SIM함안공장,47.0
25862,0.0,정상,40,DHW,3.0,0.0,B,S-40,CS,40.191,5.0,4.0,(주)성광테크,23.0
25863,1.0,정상,3B,DHW,3.0,0.0,B,S-40,CS,50.93600000000001,5.0,4.0,성일SIM함안공장,43.0
25864,1.0,정상,3B,NH,3.0,4589.0,B,S-40,CS,68.178,6.0,5.0,성일SIM함안공장,48.0
25865,1.0,정상,3B,NH,3.0,5920.0,B,S-40,CS,78.457,3.0,2.0,성일SIM함안공장,43.0
25866,0.0,정상,40,CWS,3.0,619.0,A,S-40,CS,17.483,5.0,3.0,(주)성광테크,17.0
25867,1.0,정상,50,HWS,3.0,1072.0,A,S-40,CS,35.996,5.0,3.0,성일SIM함안공장,25.0
25868,0.0,정상,40,HWS,3.0,2172.0,A,S-40,CS,44.727,6.0,4.0,(주)성광테크,25.0
25869,1.0,정상,3B,CWS,3.0,1772.0,B,S-40,CS,24.635,4.0,3.0,성일SIM함안공장,43.0
25870,1.0,정상,3B,CWS,3.0,5500.0,B,S-40,CS,73.025,3.0,2.0,(주)성광테크,48.0
25871,1.0,정상,50,CWS,3.0,4017.0,B,S-40,CS,83.661,7.0,6.0,성일SIM함안공장,25.0
25872,1.0,정상,40,CWR,4.0,1218.0,A,S-40,CS,35.615,6.0,5.0,해승케이피피,60.0
25873,1.0,정상,3B,CWR,4.0,1889.0,B,S-40,CS,47.909,6.0,5.0,성일SIM함안공장,40.0
25874,1.0,정상,40,DHW,4.0,0.0,B,S-40,CS,175.842,10.0,9.0,성일SIM함안공장,39.0
25875,0.0,정상,3B,CWS,4.0,1696.0,B,S-40,CS,52.46,6.0,4.0,(주)성광테크,24.0
25876,1.0,정상,3B,CWS,4.0,4042.0,B,S-40,CS,84.95,7.0,6.0,성일SIM함안공장,48.0
25877,1.0,정상,3B,CWS,4.0,3515.0,B,S-40,CS,80.262,7.0,6.0,성일SIM함안공장,28.0
25878,0.0,정상,40,CWS,4.0,1696.0,B,S-40,CS,52.46,6.0,4.0,(주)성광테크,25.0
25879,1.0,정상,3B,CWS,4.0,2369.0,B,S-40,CS,51.787,5.0,4.0,성일SIM함안공장,25.0
25880,1.0,정상,3B,CWS,4.0,2778.0,B,S-40,CS,56.82,4.0,3.0,성일SIM함안공장,50.0
25881,0.0,정상,3B,CWS,4.0,1696.0,B,S-40,CS,52.17,6.0,4.0,(주)성광테크,24.0
25882,1.0,정상,3B,CWS,4.0,2394.0,B,S-40,CS,50.14100000000001,5.0,4.0,해승케이피피,56.0
25883,1.0,정상,50,CWS,4.0,5550.0,B,S-40,CS,108.344,4.0,3.0,성일SIM함안공장,25.0
25884,0.0,정상,40,CWS,4.0,420.0,A,S-40,CS,25.289,5.0,4.0,(주)성광테크,23.0
25885,1.0,정상,40,CWS,4.0,1696.0,B,S-40,CS,48.893,5.0,4.0,성일SIM함안공장,40.0
25886,1.0,정상,50,CWS,4.0,5400.0,B,S-40,CS,105.932,4.0,3.0,성일SIM함안공장,25.0
25887,1.0,정상,40,CWS,4.0,0.0,A,S-40,CS,30.32,5.0,4.0,성일SIM함안공장,37.0
25888,1.0,정상,40,CWS,6.0,1124.0,B,S-40,CS,79.111,5.0,4.0,성일SIM함안공장,44.0
25889,1.0,정상,50,FGL,6.0,3342.0,B,S-40,CS,130.893,3.0,2.0,(주)성광테크,12.0
25890,1.0,정상,50,AI,4.0,9845.0,A,S-40,CS,222.873,13.0,12.0,(주)성광테크,25.0
25891,1.0,정상,3B,N,2.0,1629.0,B,S-80,CS,16.655,2.0,1.0,(주)성광테크,35.0
25892,1.0,정상,3B,N,2.0,1248.0,B,S-80,CS,14.705,3.0,2.0,(주)성광테크,35.0
25893,0.0,정상,40,N,2.0,5000.0,B,S-80,CS,56.276,5.0,4.0,(주)성광테크,23.0
25894,0.0,정상,40,CWR,0.75,100.0,A,S-80,CS,1.12,2.0,1.0,성일SIM함안공장,38.0
25895,0.0,정상,40,CWR,0.75,100.0,A,S-80,CS,1.12,2.0,1.0,성일SIM함안공장,38.0
25896,1.0,정상,50,N,0.75,100.0,A,S-80,CS,1.12,2.0,1.0,성일SIM함안공장,38.0
25897,1.0,정상,50,N,4.0,1883.0,A,S-40,CS,44.279,3.0,1.0,(주)성광테크,15.0
25898,1.0,정상,40,CWR,6.0,1124.0,A,S-40,CS,62.084,6.0,5.0,성일SIM함안공장,53.0
25899,1.0,정상,50,CWS,10.0,2638.0,B,S-20,CS,165.255,3.0,2.0,(주)성광테크,17.0
25900,1.0,정상,50,CWR,18.0,2438.0,B,S-20,CS,313.4,3.0,2.0,(주)성광테크,17.0
25901,1.0,정상,50,CWR,3.0,624.0,B,S-40,CS,23.749,6.0,5.0,성일SIM함안공장,31.0
25902,1.0,정상,50,CWR,3.0,4067.0,B,S-40,CS,55.036,3.0,2.0,성일SIM함안공장,31.0
25903,1.0,정상,3B,CWR,3.0,4247.0,B,S-40,CS,73.57600000000002,9.0,8.0,(주)성광테크,48.0
25904,0.0,정상,3B,CWR,3.0,1772.0,B,S-40,CS,37.37,7.0,6.0,(주)성광테크,24.0
25905,1.0,정상,50,CWR,3.0,446.0,B,S-40,CS,18.917,6.0,5.0,성일SIM함안공장,25.0
25906,1.0,정상,50,CWR,3.0,3967.0,B,S-40,CS,55.917,4.0,3.0,성일SIM함안공장,25.0
25907,1.0,정상,3B,CWR,3.0,4330.0,B,S-40,CS,79.194,10.0,9.0,(주)성광테크,48.0
25908,0.0,정상,3B,CWR,3.0,1772.0,B,S-40,CS,36.862,7.0,5.0,(주)성광테크,24.0
25909,1.0,정상,50,DN,2.0,4612.0,B,S-80,CS,64.51,11.0,10.0,성일SIM함안공장,25.0
25910,0.0,정상,3B,DN,2.0,1596.0,B,S-80,CS,45.944,7.0,6.0,(주)성광테크,31.0
